STATIONS_ID;MESS_DATUM;QUALITAETS_NIVEAU;STRUKTUR_VERSION;LUFTDRUCK_NN;LUFTDRUCK_STATIONSHOEHE;eor
399;2019012403;3;0;10106;10001;eor
399;2019031116;3;0;10106;10005;eor
399;2019042310;3;0;10106;10008;eor
399;2019042505;3;0;10106;10008;eor
399;2019042621;3;0;10106;10008;eor
399;2019050116;3;0;10106;10009;eor
399;2019050421;3;0;10106;10005;eor
399;2019052820;3;0;10106;10008;eor
399;2019060617;3;0;10106;10010;eor
399;2019061220;3;0;10106;10010;eor
399;2019070711;3;0;10106;10009;eor
399;2019070712;3;0;10106;10009;eor
399;2019071305;3;0;10106;10009;eor
399;2019081517;3;0;10106;10010;eor
399;2019081518;3;0;10106;10010;eor
399;2019091002;3;0;10106;10008;eor
399;2019092416;3;0;10106;10009;eor
399;2019101014;3;0;10106;10008;eor
399;2019101119;3;0;10106;10008;eor
399;2019101615;3;0;10106;10007;eor
399;2019101910;3;0;10106;10008;eor
399;2019102013;3;0;10106;10010;eor
399;2019102410;3;0;10106;10008;eor
399;2019111114;3;0;10106;10005;eor
399;2019111715;3;0;10106;10005;eor
399;2019112223;3;0;10106;10006;eor
399;2019120719;3;0;10106;10006;eor
399;2019120800;3;0;10106;10006;eor
399;2019122400;3;0;10106;10005;eor
399;2020011410;3;0;10106;10005;eor
399;2020042521;3;0;10106;10007;eor
399;2020050300;3;0;10106;10006;eor
399;2020062705;3;0;10106;10010;eor
399;2020062706;3;0;10106;10010;eor
399;2020070505;3;0;10106;10010;eor
399;2020082006;3;0;10106;10010;eor
399;2020102314;3;0;10106;10008;eor
399;2020102503;3;0;10106;10007;eor
399;2020102819;3;0;10106;10007;eor
399;2020120305;3;0;10106;10002;eor
399;2020120913;3;0;10106;10004;eor
399;2021011406;3;0;10106;10003;eor
399;2021012609;3;0;10106;10003;eor
399;2021020408;3;0;10106;10003;eor
399;2021021011;3;0;10106;10001;eor
399;2021050713;3;0;10106;10005;eor
399;2021052611;3;0;10106;10008;eor
399;2021070602;3;0;10106;10010;eor
399;2021071500;3;0;10106;10010;eor
399;2021072517;3;0;10106;10010;eor
399;2021072605;3;0;10106;10010;eor
399;2021072803;3;0;10106;10010;eor
399;2021072905;3;0;10106;10009;eor
399;2021072920;3;0;10106;10010;eor
399;2021080206;3;0;10106;10008;eor
399;2021081821;3;0;10106;10010;eor
399;2021091603;3;0;10106;10010;eor
399;2021092402;3;0;10106;10007;eor
399;2021103106;3;0;10106;10007;eor
399;2021110708;3;0;10106;10006;eor
399;2021110718;3;0;10106;10006;eor
399;2021120521;3;0;10106;10003;eor
399;2021122312;3;0;10106;10003;eor
399;2022010606;3;0;10106;10003;eor
399;2022021323;3;0;10106;10004;eor
399;2022040123;3;0;10106;10003;eor
399;2022042210;3;0;10106;10007;eor
399;2022052421;3;0;10106;10009;eor
399;2022052922;3;0;10106;10007;eor
399;2022052923;3;0;10106;10007;eor
399;2022060801;3;0;10106;10009;eor
399;2022062018;3;0;10106;10009;eor
399;2022090803;3;0;10106;10009;eor
399;2022090900;3;0;10106;10008;eor
399;2022102113;3;0;10106;10008;eor
399;2022102202;3;0;10106;10008;eor
399;2022102203;3;0;10106;10008;eor
399;2022102400;3;0;10106;10008;eor
399;2022102401;3;0;10106;10008;eor
399;2022102419;3;0;10106;10009;eor
399;2022102420;3;0;10106;10009;eor
399;2022110501;3;0;10106;10006;eor
399;2022110817;3;0;10106;10008;eor
399;2022110818;3;0;10106;10008;eor
399;2022110821;3;0;10106;10007;eor
399;2022110822;3;0;10106;10007;eor
399;2022110900;3;0;10106;10007;eor
399;2022110901;3;0;10106;10007;eor
399;2022110907;3;0;10106;10007;eor
399;2022110913;3;0;10106;10008;eor
399;2022111517;3;0;10106;10006;eor
399;2022112006;3;0;10106;10003;eor
399;2022121209;3;0;10106;10003;eor
399;2022121517;3;0;10106;10001;eor
399;2022122613;3;0;10106;10007;eor
399;2022122819;3;0;10106;10006;eor
399;2023010723;3;0;10106;10006;eor
399;2023011118;3;0;10106;10006;eor
399;2023013117;3;0;10106;10005;eor
399;2023021719;3;0;10106;10007;eor
399;2023022103;3;0;10106;10006;eor
399;2023022522;3;0;10106;10002;eor
399;2023030512;3;0;10106;10004;eor
399;2023031202;3;0;10106;10003;eor
399;2023031803;3;0;10106;10006;eor
399;2023031804;3;0;10106;10006;eor
399;2023051603;3;0;10106;10007;eor
399;2023063013;3;0;10106;10010;eor
399;2023063020;3;0;10106;10009;eor
399;2023070321;3;0;10106;10009;eor
399;2023071604;3;0;10106;10010;eor
399;2023071921;3;0;10106;10009;eor
399;2023071922;3;0;10106;10009;eor
399;2023072118;3;0;10106;10009;eor
399;2023082814;3;0;10106;10010;eor
399;2023091307;3;0;10106;10010;eor
399;2023091912;3;0;10106;10010;eor
399;2023091914;3;0;10106;10010;eor
399;2023101417;3;0;10106;10007;eor
399;2023110719;3;0;10106;10006;eor
399;2023110720;3;0;10106;10006;eor
399;2023110803;3;0;10106;10006;eor
399;2023110804;3;0;10106;10005;eor
399;2023110805;3;0;10106;10006;eor
399;2023111613;3;0;10106;10006;eor
399;2023111703;3;0;10106;10004;eor
399;2023112104;3;0;10106;10005;eor
399;2023120211;3;0;10106;10001;eor
399;2023120520;3;0;10106;10002;eor
399;2024010609;3;0;10106;10003;eor
399;2015091319;3;0;10095;10000;eor
399;2015100612;3;0;10095;9998;eor
399;2016020210;3;0;10095;9996;eor
399;2016020306;3;0;10095;9994;eor
399;2016032203;3;0;10095;9994;eor
399;2016032206;3;0;10095;9994;eor
399;2016032207;3;0;10095;9994;eor
399;2016032217;3;0;10095;9995;eor
399;2016032322;3;0;10095;9994;eor
399;2016033004;3;0;10095;9994;eor
399;2016033017;3;0;10095;9996;eor
399;2016040717;3;0;10095;9996;eor
399;2016051821;3;0;10095;9998;eor
399;2016051822;3;0;10095;9997;eor
399;2016052905;3;0;10095;9998;eor
399;2016053116;3;0;10095;10001;eor
399;2016060105;3;0;10095;9999;eor
399;2016061723;3;0;10095;9998;eor
399;2016071121;3;0;10095;10000;eor
399;2016071216;3;0;10095;10001;eor
399;2016081816;3;0;10095;9999;eor
399;2016082819;3;0;10095;10002;eor
399;2016090413;3;0;10095;9999;eor
399;2016090503;3;0;10095;9998;eor
399;2016110500;3;0;10095;9994;eor
399;2016110720;3;0;10095;9993;eor
399;2016110823;3;0;10095;9992;eor
399;2016110900;3;0;10095;9992;eor
399;2016111921;3;0;10095;9994;eor
399;2017011506;3;0;10095;9992;eor
399;2017020521;3;0;10095;9992;eor
399;2017022014;3;0;10095;9995;eor
399;2017030219;3;0;10095;9994;eor
399;2017030708;3;0;10095;9993;eor
399;2017031714;3;0;10095;9996;eor
399;2017031718;3;0;10095;9995;eor
399;2017032118;3;0;10095;9995;eor
399;2017040117;3;0;10095;10000;eor
399;2017041313;3;0;10095;9996;eor
399;2017041519;3;0;10095;9995;eor
399;2017042416;3;0;10095;9997;eor
399;2017042601;3;0;10095;9993;eor
399;2017042602;3;0;10095;9993;eor
399;2017051012;3;0;10095;9996;eor
399;2017051307;3;0;10095;9997;eor
399;2017051901;3;0;10095;9999;eor
399;2017051903;3;0;10095;9998;eor
399;2017062221;3;0;10095;9999;eor
399;2017062602;3;0;10095;9998;eor
399;2017070200;3;0;10095;9997;eor
399;2017071116;3;0;10095;10000;eor
399;2017071117;3;0;10095;10000;eor
399;2017072007;3;0;10095;10000;eor
399;2017073009;3;0;10095;10002;eor
399;2017080313;3;0;10095;10001;eor
399;2017100301;3;0;10095;9997;eor
399;2017100303;3;0;10095;9997;eor
399;2017110415;3;0;10095;9996;eor
399;2017112517;3;0;10095;9993;eor
399;2017121619;3;0;10095;9993;eor
399;2018010614;3;0;10095;9995;eor
399;2018012107;3;0;10095;9992;eor
399;2018020400;3;0;10095;9992;eor
399;2018021211;3;0;10095;9993;eor
399;2018032219;3;0;10095;9993;eor
399;2018032522;3;0;10095;9995;eor
399;2018040818;3;0;10095;9998;eor
399;2018041113;3;0;10095;9998;eor
399;2018041114;3;0;10095;9998;eor
399;2018050112;3;0;10095;9998;eor
399;2018080802;3;0;10095;10001;eor
399;2018082313;3;0;10095;10003;eor
399;2018082504;3;0;10095;9998;eor
399;2018090704;3;0;10095;9998;eor
399;2018092320;3;0;10095;9995;eor
399;2018100613;3;0;10095;10000;eor
399;2018102717;3;0;10095;9995;eor
399;2018122109;3;0;10095;9994;eor
399;2019011213;3;0;10095;9994;eor
399;2019020822;3;0;10095;9994;eor
399;2019030105;3;0;10095;9994;eor
399;2019030815;3;0;10095;9995;eor
399;2019031114;3;0;10095;9994;eor
399;2019040813;3;0;10095;9999;eor
399;2019051801;3;0;10095;9997;eor
399;2019051802;3;0;10095;9997;eor
399;2019051803;3;0;10095;9996;eor
399;2019051807;3;0;10095;9997;eor
399;2019052203;3;0;10095;9997;eor
399;2019060420;3;0;10095;10001;eor
399;2019060502;3;0;10095;10000;eor
399;2019060509;3;0;10095;10002;eor
399;2019061104;3;0;10095;9999;eor
399;2019061117;3;0;10095;10002;eor
399;2019061507;3;0;10095;10001;eor
399;2019070707;3;0;10095;9997;eor
399;2019071215;3;0;10095;9999;eor
399;2019071220;3;0;10095;9999;eor
399;2019072706;3;0;10095;9999;eor
399;2019072707;3;0;10095;10000;eor
399;2019080522;3;0;10095;10000;eor
399;2019080805;3;0;10095;9998;eor
399;2019081008;3;0;10095;10001;eor
399;2019081012;3;0;10095;10002;eor
399;2019090114;3;0;10095;10002;eor
399;2019092708;3;0;10095;9998;eor
399;2019092718;3;0;10095;9997;eor
399;2019092900;3;0;10095;9997;eor
399;2019100221;3;0;10095;9995;eor
399;2019101209;3;0;10095;9998;eor
399;2019111409;3;0;10095;9994;eor
399;2019111818;3;0;10095;9995;eor
399;2019112121;3;0;10095;9995;eor
399;2019112323;3;0;10095;9993;eor
399;2020013003;3;0;10095;9993;eor
399;2020021909;3;0;10095;9994;eor
399;2020030414;3;0;10095;9995;eor
399;2020030423;3;0;10095;9993;eor
399;2020030907;3;0;10095;9994;eor
399;2020042617;3;0;10095;9998;eor
399;2020042618;3;0;10095;9998;eor
399;2020061217;3;0;10095;10001;eor
399;2020061313;3;0;10095;10001;eor
399;2020061801;3;0;10095;9999;eor
399;2020061806;3;0;10095;9999;eor
399;2020061808;3;0;10095;10000;eor
399;2020062920;3;0;10095;9999;eor
399;2020070214;3;0;10095;10000;eor
399;2020072419;3;0;10095;10000;eor
399;2020072602;3;0;10095;9999;eor
399;2020082113;3;0;10095;10004;eor
399;2020083023;3;0;10095;9998;eor
399;2020101420;3;0;10095;9996;eor
399;2020102111;3;0;10095;9996;eor
399;2020102507;3;0;10095;9996;eor
399;2020102900;3;0;10095;9995;eor
399;2020110204;3;0;10095;9997;eor
399;2020110208;3;0;10095;9998;eor
399;2020120823;3;0;10095;9993;eor
399;2020120901;3;0;10095;9993;eor
399;2020120904;3;0;10095;9993;eor
399;2021010614;3;0;10095;9993;eor
399;2021010701;3;0;10095;9992;eor
399;2021012606;3;0;10095;9992;eor
399;2021050912;3;0;10095;10000;eor
399;2021052613;3;0;10095;9998;eor
399;2021052623;3;0;10095;9996;eor
399;2021070518;3;0;10095;10000;eor
399;2021071417;3;0;10095;10001;eor
399;2021072502;3;0;10095;10000;eor
399;2021072508;3;0;10095;10001;eor
399;2021072616;3;0;10095;10002;eor
399;2021072618;3;0;10095;10002;eor
399;2021073010;3;0;10095;10000;eor
399;2021080204;3;0;10095;9997;eor
399;2021103112;3;0;10095;9998;eor
399;2021110712;3;0;10095;9995;eor
399;2021110714;3;0;10095;9995;eor
399;2021112103;3;0;10095;9995;eor
399;2021112116;3;0;10095;9995;eor
399;2022010802;3;0;10095;9992;eor
399;2022011002;3;0;10095;9994;eor
399;2022021401;3;0;10095;9994;eor
399;2022021520;3;0;10095;9994;eor
399;2022021914;3;0;10095;9995;eor
399;2022021923;3;0;10095;9994;eor
399;2022040120;3;0;10095;9993;eor
399;2022110422;3;0;10095;9995;eor
399;2022111522;3;0;10095;9994;eor
399;2022120706;3;0;10095;9993;eor
399;2022120712;3;0;10095;9993;eor
399;2022120720;3;0;10095;9992;eor
399;2022120723;3;0;10095;9992;eor
399;2022122121;3;0;10095;9995;eor
399;2022123119;3;0;10095;9998;eor
399;2022123121;3;0;10095;9998;eor
399;2023011112;3;0;10095;9994;eor
399;2023011116;3;0;10095;9995;eor
399;2023011207;3;0;10095;9995;eor
399;2023020105;3;0;10095;9994;eor
399;2023020111;3;0;10095;9993;eor
399;2023021718;3;0;10095;9996;eor
399;2023041408;3;0;10095;9995;eor
399;2023042513;3;0;10095;9995;eor
399;2023042902;3;0;10095;9996;eor
399;2023051508;3;0;10095;9998;eor
399;2023062614;3;0;10095;10002;eor
399;2023070312;3;0;10095;9999;eor
399;2023070401;3;0;10095;9998;eor
399;2023070403;3;0;10095;9998;eor
399;2023071213;3;0;10095;10001;eor
399;2023071522;3;0;10095;10001;eor
399;2023071916;3;0;10095;10001;eor
399;2023072117;3;0;10095;9999;eor
399;2023072710;3;0;10095;9998;eor
399;2023073010;3;0;10095;10000;eor
399;2023073016;3;0;10095;9999;eor
399;2023073105;3;0;10095;9998;eor
399;2023080723;3;0;10095;9997;eor
399;2023080801;3;0;10095;9997;eor
399;2023080818;3;0;10095;9997;eor
399;2023082609;3;0;10095;10000;eor
399;2023082611;3;0;10095;10001;eor
399;2023082800;3;0;10095;9998;eor
399;2023082903;3;0;10095;9998;eor
399;2023082910;3;0;10095;9998;eor
399;2023092015;3;0;10095;10001;eor
399;2023100313;3;0;10095;10000;eor
399;2023111223;3;0;10095;9994;eor
399;2023120513;3;0;10095;9992;eor
399;2023123107;3;0;10095;9994;eor
399;2015082418;3;0;10065;9971;eor
399;2015082419;3;0;10065;9971;eor
399;2015090112;3;0;10065;9972;eor
399;2015091401;3;0;10065;9969;eor
399;2015111918;3;0;10065;9966;eor
399;2015112600;3;0;10065;9964;eor
399;2015112807;3;0;10065;9962;eor
399;2015112808;3;0;10065;9962;eor
399;2015112914;3;0;10065;9965;eor
399;2016010619;3;0;10065;9959;eor
399;2016010622;3;0;10065;9959;eor
399;2016010704;3;0;10065;9959;eor
399;2016010906;3;0;10065;9962;eor
399;2016010911;3;0;10065;9963;eor
399;2016013107;3;0;10065;9963;eor
399;2016013122;3;0;10065;9964;eor
399;2016020100;3;0;10065;9964;eor
399;2016020218;3;0;10065;9965;eor
399;2016020219;3;0;10065;9965;eor
399;2016022302;3;0;10065;9964;eor
399;2016030403;3;0;10065;9963;eor
399;2016030405;3;0;10065;9962;eor
399;2016040414;3;0;10065;9970;eor
399;2016040503;3;0;10065;9967;eor
399;2016040507;3;0;10065;9967;eor
399;2016040508;3;0;10065;9967;eor
399;2016040620;3;0;10065;9967;eor
399;2016040704;3;0;10065;9966;eor
399;2016041311;3;0;10065;9968;eor
399;2016052307;3;0;10065;9970;eor
399;2016052311;3;0;10065;9971;eor
399;2016071101;3;0;10065;9970;eor
399;2016071106;3;0;10065;9971;eor
399;2016071107;3;0;10065;9971;eor
399;2016110921;3;0;10065;9962;eor
399;2016110922;3;0;10065;9962;eor
399;2016111823;3;0;10065;9965;eor
399;2016121110;3;0;10065;9965;eor
399;2017020402;3;0;10065;9963;eor
399;2017020406;3;0;10065;9963;eor
399;2017032109;3;0;10065;9966;eor
399;2017051110;3;0;10065;9968;eor
399;2017051220;3;0;10065;9968;eor
399;2017051915;3;0;10065;9973;eor
399;2017051918;3;0;10065;9972;eor
399;2017071100;3;0;10065;9968;eor
399;2017072420;3;0;10065;9969;eor
399;2017072700;3;0;10065;9968;eor
399;2017072704;3;0;10065;9968;eor
399;2017072706;3;0;10065;9968;eor
399;2017072712;3;0;10065;9970;eor
399;2017072800;3;0;10065;9968;eor
399;2017090810;3;0;10065;9968;eor
399;2017091218;3;0;10065;9968;eor
399;2017111015;3;0;10065;9965;eor
399;2017111105;3;0;10065;9964;eor
399;2017111107;3;0;10065;9964;eor
399;2017111918;3;0;10065;9964;eor
399;2017112304;3;0;10065;9964;eor
399;2017112411;3;0;10065;9967;eor
399;2017112412;3;0;10065;9967;eor
399;2017122909;3;0;10065;9963;eor
399;2017122910;3;0;10065;9963;eor
399;2018010300;3;0;10065;9963;eor
399;2018012012;3;0;10065;9963;eor
399;2018020318;3;0;10065;9962;eor
399;2018030311;3;0;10065;9960;eor
399;2018032316;3;0;10065;9963;eor
399;2018032317;3;0;10065;9963;eor
399;2018032400;3;0;10065;9963;eor
399;2018032919;3;0;10065;9964;eor
399;2018033015;3;0;10065;9966;eor
399;2018040514;3;0;10065;9967;eor
399;2018040913;3;0;10065;9970;eor
399;2018041307;3;0;10065;9968;eor
399;2018041316;3;0;10065;9969;eor
399;2018042505;3;0;10065;9967;eor
399;2018120205;3;0;10065;9964;eor
399;2018121005;3;0;10065;9964;eor
399;2019011519;3;0;10065;9965;eor
399;2019021004;3;0;10065;9964;eor
399;2019030812;3;0;10065;9965;eor
399;2019031220;3;0;10065;9965;eor
399;2019031800;3;0;10065;9964;eor
399;2019040518;3;0;10065;9967;eor
399;2019042418;3;0;10065;9970;eor
399;2019042500;3;0;10065;9968;eor
399;2019050211;3;0;10065;9966;eor
399;2019050212;3;0;10065;9966;eor
399;2019050303;3;0;10065;9965;eor
399;2019050401;3;0;10065;9965;eor
399;2019051909;3;0;10065;9970;eor
399;2019052704;3;0;10065;9969;eor
399;2019060611;3;0;10065;9973;eor
399;2019072907;3;0;10065;9972;eor
399;2019081813;3;0;10065;9971;eor
399;2019092518;3;0;10065;9968;eor
399;2019100503;3;0;10065;9965;eor
399;2019110802;3;0;10065;9965;eor
399;2019111123;3;0;10065;9963;eor
399;2019111207;3;0;10065;9963;eor
399;2019111612;3;0;10065;9965;eor
399;2019120806;3;0;10065;9965;eor
399;2019121703;3;0;10065;9964;eor
399;2020020413;3;0;10065;9964;eor
399;2020040303;3;0;10065;9965;eor
399;2020042923;3;0;10065;9966;eor
399;2020051113;3;0;10065;9965;eor
399;2020070102;3;0;10065;9969;eor
399;2020070116;3;0;10065;9970;eor
399;2020070120;3;0;10065;9970;eor
399;2020082806;3;0;10065;9967;eor
399;2020102703;3;0;10065;9965;eor
399;2020120808;3;0;10065;9964;eor
399;2020122416;3;0;10065;9964;eor
399;2020123108;3;0;10065;9962;eor
399;2021013104;3;0;10065;9960;eor
399;2021013113;3;0;10065;9962;eor
399;2021031503;3;0;10065;9964;eor
399;2021031505;3;0;10065;9963;eor
399;2021031508;3;0;10065;9964;eor
399;2021031519;3;0;10065;9964;eor
399;2021043002;3;0;10065;9965;eor
399;2021050708;3;0;10065;9964;eor
399;2021051006;3;0;10065;9968;eor
399;2021051414;3;0;10065;9966;eor
399;2021051510;3;0;10065;9968;eor
399;2021063002;3;0;10065;9969;eor
399;2021063004;3;0;10065;9969;eor
399;2021073118;3;0;10065;9970;eor
399;2021080608;3;0;10065;9969;eor
399;2021080708;3;0;10065;9969;eor
399;2021080805;3;0;10065;9968;eor
399;2021081609;3;0;10065;9970;eor
399;2021120805;3;0;10065;9962;eor
399;2021120906;3;0;10065;9962;eor
399;2021120910;3;0;10065;9962;eor
399;2021120915;3;0;10065;9962;eor
399;2022010923;3;0;10065;9964;eor
399;2022012918;3;0;10065;9966;eor
399;2022021500;3;0;10065;9965;eor
399;2022021601;3;0;10065;9964;eor
399;2022022012;3;0;10065;9964;eor
399;2022033005;3;0;10065;9963;eor
399;2022040110;3;0;10065;9964;eor
399;2022040112;3;0;10065;9964;eor
399;2022051121;3;0;10065;9970;eor
399;2022060820;3;0;10065;9970;eor
399;2022061915;3;0;10065;9972;eor
399;2022081522;3;0;10065;9970;eor
399;2022091403;3;0;10065;9967;eor
399;2022091820;3;0;10065;9966;eor
399;2022091822;3;0;10065;9966;eor
399;2022092919;3;0;10065;9966;eor
399;2022100109;3;0;10065;9966;eor
399;2022111613;3;0;10065;9965;eor
399;2022120808;3;0;10065;9963;eor
399;2022121410;3;0;10065;9960;eor
399;2022121505;3;0;10065;9959;eor
399;2022123100;3;0;10065;9966;eor
399;2022123109;3;0;10065;9967;eor
399;2023010503;3;0;10065;9966;eor
399;2023010504;3;0;10065;9966;eor
399;2023011212;3;0;10065;9965;eor
399;2023033007;3;0;10065;9966;eor
399;2023070109;3;0;10065;9970;eor
399;2023071202;3;0;10065;9970;eor
399;2023071207;3;0;10065;9971;eor
399;2023072522;3;0;10065;9968;eor
399;2023072910;3;0;10065;9971;eor
399;2023072917;3;0;10065;9969;eor
399;2023072918;3;0;10065;9970;eor
399;2023083020;3;0;10065;9968;eor
399;2023092220;3;0;10065;9968;eor
399;2023102205;3;0;10065;9966;eor
399;2023102410;3;0;10065;9967;eor
399;2023111209;3;0;10065;9965;eor
399;2023111921;3;0;10065;9966;eor
399;2023111922;3;0;10065;9966;eor
399;2023111923;3;0;10065;9966;eor
399;2023120917;3;0;10065;9964;eor
399;2023121205;3;0;10065;9965;eor
399;2023122908;3;0;10065;9966;eor
399;2023122920;3;0;10065;9966;eor
399;2024010119;3;0;10065;9965;eor
399;2015082719;3;0;10091;9996;eor
399;2015090508;3;0;10091;9993;eor
399;2015090509;3;0;10091;9994;eor
399;2015090518;3;0;10091;9993;eor
399;2015091321;3;0;10091;9995;eor
399;2015091800;3;0;10091;9993;eor
399;2015100615;3;0;10091;9994;eor
399;2015100616;3;0;10091;9994;eor
399;2015100617;3;0;10091;9994;eor
399;2015100618;3;0;10091;9994;eor
399;2015111705;3;0;10091;9992;eor
399;2015112222;3;0;10091;9988;eor
399;2015112903;3;0;10091;9989;eor
399;2016020623;3;0;10091;9990;eor
399;2016030722;3;0;10091;9989;eor
399;2016033005;3;0;10091;9990;eor
399;2016033015;3;0;10091;9992;eor
399;2016040716;3;0;10091;9992;eor
399;2016041712;3;0;10091;9992;eor
399;2016042802;3;0;10091;9989;eor
399;2016051114;3;0;10091;9996;eor
399;2016051823;3;0;10091;9993;eor
399;2016052412;3;0;10091;9995;eor
399;2016052415;3;0;10091;9995;eor
399;2016052906;3;0;10091;9994;eor
399;2016061015;3;0;10091;9995;eor
399;2016061016;3;0;10091;9995;eor
399;2016071017;3;0;10091;9999;eor
399;2016071018;3;0;10091;9998;eor
399;2016110719;3;0;10091;9989;eor
399;2016110802;3;0;10091;9989;eor
399;2016111700;3;0;10091;9991;eor
399;2016111920;3;0;10091;9990;eor
399;2016112107;3;0;10091;9991;eor
399;2017010318;3;0;10091;9989;eor
399;2017011505;3;0;10091;9988;eor
399;2017020520;3;0;10091;9988;eor
399;2017022116;3;0;10091;9991;eor
399;2017030315;3;0;10091;9992;eor
399;2017031905;3;0;10091;9989;eor
399;2017041215;3;0;10091;9992;eor
399;2017041312;3;0;10091;9992;eor
399;2017061202;3;0;10091;9996;eor
399;2017062222;3;0;10091;9995;eor
399;2017062506;3;0;10091;9995;eor
399;2017062604;3;0;10091;9994;eor
399;2017062720;3;0;10091;9995;eor
399;2017070123;3;0;10091;9994;eor
399;2017072809;3;0;10091;9995;eor
399;2017080320;3;0;10091;9997;eor
399;2017100808;3;0;10091;9992;eor
399;2017110214;3;0;10091;9992;eor
399;2018020323;3;0;10091;9988;eor
399;2018032300;3;0;10091;9989;eor
399;2018032806;3;0;10091;9988;eor
399;2018040821;3;0;10091;9993;eor
399;2018040822;3;0;10091;9993;eor
399;2018050914;3;0;10091;9997;eor
399;2018061010;3;0;10091;9998;eor
399;2018061018;3;0;10091;9996;eor
399;2018061020;3;0;10091;9996;eor
399;2018061021;3;0;10091;9996;eor
399;2018061203;3;0;10091;9993;eor
399;2018061217;3;0;10091;9995;eor
399;2018070514;3;0;10091;9998;eor
399;2018070518;3;0;10091;9998;eor
399;2018080917;3;0;10091;10000;eor
399;2018082319;3;0;10091;9998;eor
399;2019010802;3;0;10091;9990;eor
399;2019012322;3;0;10091;9986;eor
399;2019021114;3;0;10091;9990;eor
399;2019031807;3;0;10091;9989;eor
399;2019040217;3;0;10091;9993;eor
399;2019042601;3;0;10091;9994;eor
399;2019050419;3;0;10091;9991;eor
399;2019061508;3;0;10091;9997;eor
399;2019072920;3;0;10091;9996;eor
399;2019072921;3;0;10091;9996;eor
399;2019080814;3;0;10091;9997;eor
399;2019080923;3;0;10091;9996;eor
399;2019081007;3;0;10091;9996;eor
399;2019081713;3;0;10091;9997;eor
399;2019081719;3;0;10091;9996;eor
399;2019081722;3;0;10091;9996;eor
399;2019081723;3;0;10091;9995;eor
399;2019090917;3;0;10091;9993;eor
399;2019092604;3;0;10091;9992;eor
399;2019092901;3;0;10091;9993;eor
399;2019100220;3;0;10091;9991;eor
399;2019101010;3;0;10091;9993;eor
399;2019101200;3;0;10091;9993;eor
399;2019101506;3;0;10091;9993;eor
399;2019101915;3;0;10091;9994;eor
399;2019102414;3;0;10091;9994;eor
399;2019111116;3;0;10091;9990;eor
399;2019111502;3;0;10091;9989;eor
399;2019112200;3;0;10091;9991;eor
399;2019112605;3;0;10091;9990;eor
399;2019112606;3;0;10091;9989;eor
399;2019112608;3;0;10091;9990;eor
399;2019121805;3;0;10091;9992;eor
399;2020012923;3;0;10091;9989;eor
399;2020020913;3;0;10091;9992;eor
399;2020022900;3;0;10091;9989;eor
399;2020030904;3;0;10091;9990;eor
399;2020030905;3;0;10091;9990;eor
399;2020031301;3;0;10091;9990;eor
399;2020031308;3;0;10091;9990;eor
399;2020060719;3;0;10091;9994;eor
399;2020061717;3;0;10091;9998;eor
399;2020061719;3;0;10091;9997;eor
399;2020063001;3;0;10091;9994;eor
399;2020071016;3;0;10091;9996;eor
399;2020072814;3;0;10091;9997;eor
399;2020082114;3;0;10091;10000;eor
399;2020082518;3;0;10091;9996;eor
399;2020083022;3;0;10091;9994;eor
399;2020092800;3;0;10091;9992;eor
399;2020092801;3;0;10091;9992;eor
399;2020101419;3;0;10091;9992;eor
399;2020102509;3;0;10091;9993;eor
399;2020110213;3;0;10091;9995;eor
399;2020110215;3;0;10091;9995;eor
399;2020120308;3;0;10091;9987;eor
399;2020120309;3;0;10091;9987;eor
399;2020121012;3;0;10091;9988;eor
399;2020121015;3;0;10091;9987;eor
399;2020121016;3;0;10091;9988;eor
399;2020121017;3;0;10091;9987;eor
399;2020122419;3;0;10091;9990;eor
399;2021042810;3;0;10091;9993;eor
399;2021050913;3;0;10091;9997;eor
399;2021052500;3;0;10091;9994;eor
399;2021052621;3;0;10091;9992;eor
399;2021062006;3;0;10091;9997;eor
399;2021062914;3;0;10091;9998;eor
399;2021070109;3;0;10091;9993;eor
399;2021070514;3;0;10091;9996;eor
399;2021070517;3;0;10091;9997;eor
399;2021071410;3;0;10091;9996;eor
399;2021071411;3;0;10091;9997;eor
399;2021071414;3;0;10091;9997;eor
399;2021073011;3;0;10091;9996;eor
399;2021081706;3;0;10091;9993;eor
399;2021082700;3;0;10091;9993;eor
399;2021112104;3;0;10091;9991;eor
399;2021120800;3;0;10091;9988;eor
399;2021122707;3;0;10091;9986;eor
399;2022010804;3;0;10091;9988;eor
399;2022010814;3;0;10091;9989;eor
399;2022021402;3;0;10091;9989;eor
399;2022042314;3;0;10091;9994;eor
399;2022051204;3;0;10091;9993;eor
399;2022052022;3;0;10091;9994;eor
399;2022052311;3;0;10091;9995;eor
399;2022060907;3;0;10091;9995;eor
399;2022090812;3;0;10091;9994;eor
399;2022093003;3;0;10091;9990;eor
399;2022100105;3;0;10091;9991;eor
399;2022101500;3;0;10091;9993;eor
399;2022120707;3;0;10091;9989;eor
399;2022120708;3;0;10091;9989;eor
399;2022120714;3;0;10091;9989;eor
399;2022120717;3;0;10091;9989;eor
399;2022120718;3;0;10091;9989;eor
399;2022120719;3;0;10091;9989;eor
399;2022121000;3;0;10091;9987;eor
399;2022121001;3;0;10091;9987;eor
399;2022121200;3;0;10091;9987;eor
